run_idx,seed,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
4,46,100,50.547367095947266,51.04738235473633,51.0924072265625,0.053188927471637726,4746.56689453125,68.89533289368192,0.9620737433433533,163.9514923095703,117.75113677978516,0.5431914329528809,56668.96875,238.0524495778189,0.6764351725578308,Train/Results/DeepGCNRT/MiniDatasets/FEM_short_73/20260422_115532_962_57c5a2ed
