epoch,lr,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae,train_medae,valid_medae,test_medae,train_mape,valid_mape,test_mape,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,best_valid_loss
1,0.0009999383162408303,361.3545438326322,223.17127990722656,237.06946818033853,361.8545227050781,223.67127990722656,237.56944274902344,361.82049560546875,287.896484375,279.5290832519531,4.901917457580566,3.856170654296875,1.965047836303711,144535.484375,67509.546875,60467.234375,380.178227118545,259.82599345523533,245.90086290007198,-6.077549934387207,-1.312347173690796,-0.2226574420928955,223.17127990722656
2,0.0009997532801828658,178.43446983924278,116.24172973632812,162.15900336371527,178.9344482421875,116.74172973632812,162.65899658203125,171.0895233154297,89.22889709472656,94.96817016601562,2.3527488708496094,1.0932668447494507,0.47572171688079834,44595.48046875,18962.2890625,54942.41015625,211.17642024797655,137.70362763013907,234.39797387402905,-1.183732271194458,0.35050082206726074,-0.11094450950622559,116.24172973632812
3,0.0009994449374809851,102.63099177433894,74.18881225585938,132.96612209743924,103.13099670410156,74.68881225585938,133.4661407470703,80.21058654785156,79.69339752197266,81.09454345703125,1.0990009307861328,0.5255821943283081,0.7299064993858337,18699.875,7968.09033203125,36598.203125,136.74748626574458,89.26416040064036,191.3065684314054,0.08431261777877808,0.7270757555961609,0.25997835397720337,74.18881225585938
4,0.0009990133642141358,82.35112492487981,96.67658996582031,115.46785651312933,82.84346008300781,97.17660522460938,115.96785736083984,73.11750793457031,74.26805114746094,56.4216194152832,1.0161892175674438,0.7776916027069092,0.5495254397392273,12578.54296875,12322.71875,27771.783203125,112.1541036643332,111.00774184713424,166.64868197236063,0.3840593099594116,0.5779203772544861,0.4384499788284302,74.18881225585938
5,0.000998458666866564,74.30335200383114,79.65931701660156,94.52029758029514,74.80335235595703,80.15931701660156,95.02030181884766,57.792076110839844,50.0351676940918,37.34580993652344,0.8103032112121582,0.6428219079971313,0.506370484828949,10154.1884765625,9170.92578125,16944.9375,100.76799331415953,95.76495069309021,130.1727217968496,0.5027740597724915,0.6858760714530945,0.6573705673217773,74.18881225585938
6,0.00099778098230154,80.95244234525241,101.60261535644531,81.42508951822917,81.45243835449219,102.10261535644531,81.92508697509766,76.29727172851562,101.15478515625,51.89115905761719,1.0556212663650513,1.1179378032684326,0.587064266204834,9322.1787109375,15544.158203125,10290.98828125,96.55143039301645,124.67621346161023,101.4445083838943,0.5435155630111694,0.4675791263580322,0.7919145226478577,74.18881225585938
7,0.0009969804777275899,61.481449538010814,91.19776153564453,62.79949951171875,61.97802734375,91.69776153564453,63.29949188232422,52.978031158447266,71.09575653076172,66.41107177734375,0.827600359916687,0.7938048839569092,0.42463982105255127,6049.40673828125,11977.4931640625,5036.04345703125,77.7779322062579,109.44173410569891,70.96508618349766,0.7037752866744995,0.589745044708252,0.8981703519821167,74.18881225585938
8,0.000996057350657239,38.679079965444714,61.81174087524414,40.79147169325087,39.166255950927734,62.311737060546875,41.291473388671875,27.046295166015625,44.512245178222656,29.274017333984375,0.5267760157585144,0.9390398263931274,0.2963554859161377,2662.4365234375,6740.43505859375,3034.651611328125,51.59880350780917,82.10015261005152,55.08767204491514,0.8696269392967224,0.7691255807876587,0.9386388659477234,61.81174087524414
9,0.0009950118288582787,43.584693791316106,58.35243606567383,46.4120127360026,44.08469009399414,58.85243606567383,46.912010192871094,40.44127655029297,38.04326629638672,38.397430419921875,0.6337891221046448,0.7999951839447021,0.43954646587371826,3096.218994140625,5649.673828125,3088.989501953125,55.64367883363415,75.16431219751166,55.578678483327806,0.8483856916427612,0.8064864873886108,0.9375401139259338,58.35243606567383
10,0.0009938441702975688,40.30275080754207,60.833839416503906,37.318074544270836,40.80274963378906,61.333839416503906,37.81807327270508,34.343902587890625,47.933250427246094,32.4722900390625,0.5525046586990356,0.6897996664047241,0.39708998799324036,3385.864990234375,4805.35693359375,1995.00048828125,58.188186002266605,69.32068186042136,44.66542833424135,0.8342024087905884,0.8354061841964722,0.9596607685089111,58.35243606567383
11,0.000992554663077387,42.13095350999099,32.35664749145508,40.171295166015625,42.62810516357422,32.85664749145508,40.671295166015625,35.739044189453125,13.169132232666016,32.32110595703125,0.5170981287956238,0.4291462302207947,0.3269953727722168,2912.583984375,2902.365966796875,2368.581298828125,53.96836095690696,53.87361104285544,48.66807268454469,0.857377827167511,0.9005877375602722,0.9521068930625916,32.35664749145508
12,0.0009911436253643444,32.059572571974535,66.16877746582031,34.47111511230469,32.55842971801758,66.66877746582031,34.933895111083984,27.972900390625,55.25524139404297,37.22879409790039,0.4168436527252197,0.5737439393997192,0.24304229021072388,1698.7803955078125,6916.72705078125,1835.2196044921875,41.21626372571649,83.16686269651663,42.83946316764704,0.9168148636817932,0.7630872130393982,0.9628915786743164,32.35664749145508
13,0.000989611405310883,41.18507502629207,43.77070617675781,33.503975762261284,41.68297576904297,44.27070617675781,34.00397491455078,31.341331481933594,30.825336456298828,28.6669921875,0.5299475789070129,0.5134639739990234,0.36221253871917725,3003.77392578125,2883.166259765625,2108.572509765625,54.80669599402294,53.695123240063666,45.919195439005954,0.8529124855995178,0.9012453556060791,0.9573643207550049,32.35664749145508
14,0.0009879583809693738,42.559038602388824,31.13371467590332,35.11840311686198,43.058013916015625,31.6259765625,35.61840057373047,36.836883544921875,20.602108001708984,19.018768310546875,0.572196900844574,0.44831353425979614,0.33892568945884705,2979.616455078125,1931.050537109375,2527.737548828125,54.58586314310808,43.94372011003819,50.27661035539414,0.854095458984375,0.9338573813438416,0.9488887190818787,31.13371467590332
15,0.0009861849601988384,38.76701354980469,44.944068908691406,28.3011474609375,39.26267623901367,45.44406509399414,28.8011474609375,36.02336120605469,39.910491943359375,12.865447998046875,0.5131551623344421,0.32693934440612793,0.2778545022010803,2247.7841796875,3351.2421875,1517.0279541015625,47.41080235228571,57.88991438497729,38.9490430447471,0.8899314999580383,0.8852127194404602,0.9693254232406616,31.13371467590332
16,0.0009842915805643156,28.43983435997596,31.79132843017578,29.383312649197048,28.93220329284668,32.29132843017578,29.88331413269043,21.753036499023438,17.104660034179688,30.231369018554688,0.38008561730384827,0.2142442762851715,0.2080841213464737,1543.6519775390625,2743.594970703125,1120.82080078125,39.289336689985774,52.37933724955982,33.47866187262045,0.9244111180305481,0.9060259461402893,0.9773368239402771,31.13371467590332
17,0.000982278709228899,24.488616473858173,56.72764205932617,35.60767957899306,24.98021125793457,57.22764587402344,36.10768127441406,18.13488006591797,42.441986083984375,33.05867004394531,0.2974933981895447,0.5580500364303589,0.2971745729446411,1121.1912841796875,5689.58154296875,1752.171630859375,33.48419454279418,75.42931487802835,41.85894923262378,0.9450979828834534,0.8051195740699768,0.9645708203315735,31.13371467590332
18,0.0009801468428384716,27.492381169245792,34.564231872558594,33.00527106391059,27.988134384155273,35.064231872558594,33.50526809692383,21.949920654296875,14.30518913269043,28.461517333984375,0.3570078909397125,0.38709014654159546,0.25003013014793396,1326.4886474609375,3351.881591796875,1640.00146484375,36.420991851690935,57.895436709613605,40.49693154849822,0.935045063495636,0.8851908445358276,0.9668388962745667,31.13371467590332
19,0.000977896507399165,24.90370096059946,39.09474182128906,22.312232123480904,25.403404235839844,39.59474182128906,22.81070327758789,23.6075439453125,20.006500244140625,19.48785400390625,0.302109956741333,0.41939297318458557,0.24450379610061646,941.3394775390625,3747.192626953125,783.966064453125,30.681256127138315,61.21431717297127,27.999394001533766,0.9539048671722412,0.8716505765914917,0.9841480851173401,31.13371467590332
20,0.0009755282581475768,20.8475101177509,34.592098236083984,33.53751797146268,21.341176986694336,35.092098236083984,34.03751754760742,17.006500244140625,21.30224609375,27.85430908203125,0.2746454179286957,0.32527977228164673,0.2447613924741745,812.5545043945312,3200.624755859375,1826.4029541015625,28.505341681771352,56.57406433923035,42.73643590780076,0.9602111577987671,0.8903717398643494,0.9630698561668396,31.13371467590332
21,0.0009730426794137727,26.555990659273586,36.38226318359375,37.59532504611545,27.047100067138672,36.88226318359375,38.0953254699707,21.69140625,21.240577697753906,33.95884704589844,0.34773537516593933,0.2607748508453369,0.3391520082950592,1276.74951171875,4303.37451171875,1815.8687744140625,35.731631808787434,65.60011060751917,42.61301179703287,0.9374806880950928,0.8526001572608948,0.9632828235626221,31.13371467590332
22,0.0009704403844771128,25.905597158578725,36.857852935791016,38.58680555555556,26.405595779418945,37.33580017089844,39.08680725097656,19.9305419921875,17.401504516601562,31.9920654296875,0.351631224155426,0.23687836527824402,0.3623698353767395,1131.3485107421875,5039.79541015625,2043.1612548828125,33.63552453496433,70.9915164660979,45.20134129517411,0.9446006417274475,0.827376127243042,0.9586869478225708,31.13371467590332
23,0.0009677220154149337,26.05306631234976,45.311790466308594,29.687008327907986,26.547555923461914,45.811790466308594,30.172502517700195,18.907516479492188,13.315502166748047,37.75731658935547,0.305929571390152,0.3283730447292328,0.2940555810928345,1258.832275390625,7370.69580078125,1335.626953125,35.48002642883211,85.85275651242219,36.54623035451126,0.9383580684661865,0.7475378513336182,0.9729933738708496,31.13371467590332
24,0.0009648882429441257,25.30576430100661,46.42229461669922,22.19647216796875,25.80576515197754,46.92229461669922,22.69647216796875,24.553695678710938,25.013973236083984,19.0982666015625,0.297435462474823,0.5379008054733276,0.2679558992385864,1016.3197021484375,4861.7373046875,1036.14501953125,31.879769480792007,69.72615940009531,32.18920656883686,0.9502332806587219,0.8334750533103943,0.9790489673614502,31.13371467590332
25,0.0009619397662556434,25.42075142493615,41.07615661621094,40.55107286241319,25.92074966430664,41.57615280151367,41.05107116699219,21.185699462890625,16.95297622680664,25.579254150390625,0.3025414049625397,0.3429979979991913,0.1988980919122696,1147.10888671875,5984.1708984375,3566.9052734375,33.86899595085083,77.3574230338466,59.723573850176614,0.9438288807868958,0.7950292825698853,0.9278765916824341,31.13371467590332
26,0.0009588773128419905,91.71261103703425,30.596282958984375,33.09932284884982,92.20956420898438,31.096282958984375,33.59932327270508,22.290130615234375,13.394296646118164,26.011016845703125,2.1624369621276855,0.3424624800682068,0.2673753499984741,92360.3515625,2639.9638671875,1878.94482421875,303.9084591822018,51.38057869650263,43.346797162175086,-3.5226616859436035,0.9095755815505981,0.9620074033737183,30.596282958984375
27,0.0009557016383177226,58.87098118708684,32.610652923583984,32.783481174045136,59.370975494384766,33.110652923583984,33.283485412597656,29.902511596679688,25.742691040039062,27.887420654296875,1.0864521265029907,0.41450318694114685,0.2607238292694092,22511.970703125,1988.167236328125,1556.52099609375,150.0398970378379,44.58886897341225,39.452769181563795,-0.1023566722869873,0.9319009780883789,0.9685268998146057,30.596282958984375
28,0.0009524135262330098,32.99071490948017,27.373489379882812,30.060017903645832,33.4907112121582,27.873489379882812,30.56001853942871,30.17242431640625,12.572286605834961,29.84765625,0.33030715584754944,0.35768789052963257,0.22206801176071167,1857.986083984375,1646.861083984375,1215.40771484375,43.104362702450146,40.581536244755135,34.86269804309113,0.9090189337730408,0.9435914754867554,0.9754242300987244,27.373489379882812
29,0.0009490137878803078,27.10409170297476,29.493423461914062,29.999525282118057,27.59552764892578,29.993423461914062,30.49952507019043,20.21832275390625,26.712913513183594,23.641876220703125,0.3268754184246063,0.36279648542404175,0.2860397696495056,1130.288330078125,1180.7117919921875,1238.466796875,33.61976100566637,34.36148704570551,35.19185696826753,0.9446525573730469,0.9595580697059631,0.9749580025672913,27.373489379882812
30,0.0009455032620941839,26.544898282564603,30.80111312866211,41.131184895833336,27.042287826538086,31.30111312866211,41.63119125366211,23.1597900390625,18.827987670898438,33.83592224121094,0.3416067361831665,0.31260189414024353,0.31739985942840576,1189.8658447265625,2445.432861328125,2850.671630859375,34.49443208296902,49.45131809495198,53.39168128893653,0.9417351484298706,0.9162386655807495,0.9423589706420898,27.373489379882812
31,0.0009418828150443468,23.690273813100962,50.3630485534668,45.7505374484592,24.18647003173828,50.86305618286133,46.25053405761719,20.480697631835938,33.44451141357422,37.79150390625,0.3206484019756317,0.6214345097541809,0.4180619716644287,1018.5330810546875,4543.75146484375,3069.23193359375,31.91446507549026,67.40735467917243,55.40064921635621,0.9501249194145203,0.844366729259491,0.9379396438598633,27.373489379882812
32,0.0009381533400219318,20.29692570612981,34.11579895019531,28.04332987467448,20.79412078857422,34.61579895019531,28.51325225830078,16.09674072265625,18.268278121948242,12.169189453125,0.272758811712265,0.29028692841529846,0.3190608620643616,698.5468139648438,2811.450927734375,1500.06884765625,26.430036208163692,53.023116918325115,38.73072227129582,0.9657938480377197,0.9037017822265625,0.9696683883666992,27.373489379882812
33,0.0009343157572190957,22.29177985558143,38.73361587524414,22.438106960720486,22.78664779663086,39.233612060546875,22.922378540039062,19.95379638671875,35.72014617919922,29.838272094726562,0.30774441361427307,0.5299749970436096,0.25131088495254517,878.4193725585938,2134.675048828125,828.7214965820312,29.63814050440064,46.20254374845745,28.78752327974797,0.9569859504699707,0.926882803440094,0.9832431077957153,27.373489379882812
34,0.0009303710135019718,19.05915222167969,32.79475402832031,18.694132486979168,19.558961868286133,33.29475021362305,19.188859939575195,16.071136474609375,31.462923049926758,17.96954345703125,0.25585877895355225,0.4649253785610199,0.1530715525150299,571.1414794921875,1626.5577392578125,555.0469360351562,23.898566473581372,40.33060549084048,23.559434119586918,0.9720326066017151,0.9442868828773499,0.9887768626213074,27.373489379882812
35,0.0009263200821770461,20.07939922626202,27.948570251464844,18.91278076171875,20.574344635009766,28.448570251464844,19.41278076171875,16.371917724609375,22.483705520629883,21.56744384765625,0.25483837723731995,0.36212360858917236,0.14400002360343933,624.4716796875,1341.7169189453125,526.5061645507812,24.9894313598269,36.62945425399227,22.94572214053812,0.9694211483001709,0.9540433287620544,0.9893539547920227,27.373489379882812
36,0.0009221639627510075,16.60806180513822,20.724384307861328,16.219913058810764,17.096820831298828,21.224384307861328,16.67749786376953,14.186981201171875,13.653133392333984,14.782535552978516,0.18219175934791565,0.18111540377140045,0.16640949249267578,446.240234375,1157.3277587890625,398.9539794921875,21.124399029913253,34.01952026100695,19.973832368681467,0.9781486988067627,0.9603590369224548,0.9919331073760986,20.724384307861328
