epoch,lr,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae,train_medae,valid_medae,test_medae,train_mape,valid_mape,test_mape,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,best_valid_loss
1,0.0009999383162408303,354.08489182995214,143.93701171875,132.80083312988282,354.5848388671875,144.43701171875,133.3008270263672,362.7715148925781,123.67071533203125,126.4190673828125,5.151837348937988,1.7370728254318237,1.5812019109725952,146165.671875,27803.56640625,27292.083984375,382.31619358196167,166.7440146039731,165.20315972878666,-30.608196258544922,-3.8401436805725098,-8.060142517089844,143.93701171875
2,0.0009997532801828658,97.88392855736517,78.37847779926501,80.04193725585938,98.38392639160156,78.87847900390625,80.54194641113281,79.48760986328125,57.30011749267578,40.275917053222656,1.2512283325195312,1.2497812509536743,1.0506880283355713,16094.099609375,9803.4912109375,22722.91796875,126.862522477582,99.01258107401048,150.74122849688467,-2.480334520339966,-0.7066265344619751,-6.543318271636963,78.37847779926501
3,0.0009994449374809851,51.875898693453884,44.43079376220703,52.871952819824216,52.375728607177734,44.9307975769043,53.37195587158203,44.97193908691406,40.65562438964844,37.587921142578125,0.7657266855239868,0.6625784039497375,0.7192456126213074,4587.15185546875,2999.529296875,7512.1513671875,67.72851582213174,54.767958669965054,86.67266793625024,0.008032500743865967,0.47783130407333374,-1.4938061237335205,44.43079376220703
4,0.0009990133642141358,34.30065575876544,36.24404846994501,43.08473091125488,34.800662994384766,36.727088928222656,43.58473587036133,31.74794578552246,22.073780059814453,20.089778900146484,0.5170557498931885,0.5907243490219116,0.6660091280937195,1832.708251953125,2557.71533203125,6575.23583984375,42.81014192867299,50.57386016541796,81.08782793886978,0.6036784648895264,0.5547438263893127,-1.1827785968780518,36.24404846994501
5,0.000998458666866564,28.569719843710622,28.131513495194284,34.21076278686523,29.069026947021484,28.6231746673584,34.69157028198242,23.363815307617188,28.878162384033203,22.075284957885742,0.4791492223739624,0.44393137097358704,0.4867737889289856,1621.9525146484375,1339.8017578125,3505.748779296875,40.27347159916112,36.60330255335575,59.20936394943688,0.6492542028427124,0.7667625546455383,-0.1638021469116211,28.131513495194284
6,0.00099778098230154,22.699546407884167,19.851679852134303,30.927214050292967,23.19867706298828,20.34914207458496,31.417739868164062,17.66112518310547,15.970077514648438,24.891727447509766,0.35981252789497375,0.30984821915626526,0.399055153131485,956.8456420898438,726.1476440429688,2583.2646484375,30.93292165460359,26.947126823521813,50.825826588826864,0.7930829524993896,0.8735896348953247,0.14243459701538086,19.851679852134303
7,0.0009969804777275899,19.692430582354145,21.39899424502724,26.013047790527345,20.188785552978516,21.89899253845215,26.513050079345703,14.709136962890625,21.601470947265625,17.92352294921875,0.3157905340194702,0.3083859086036682,0.40196752548217773,781.325439453125,623.6892700195312,1548.326416015625,27.952199188134106,24.973771641855205,39.348779091804424,0.8310390710830688,0.8914259672164917,0.48600268363952637,19.851679852134303
8,0.000996057350657239,19.97957999936996,20.295432843660052,20.952560806274413,20.473995208740234,20.765771865844727,21.423622131347656,16.71428680419922,20.723114013671875,17.232128143310547,0.3331354558467865,0.2997592091560364,0.3064349293708801,740.6038818359375,725.40673828125,1133.4632568359375,27.214038322820404,26.93337591690373,33.66694605746024,0.8398450613021851,0.8737186193466187,0.6237245798110962,19.851679852134303
9,0.0009950118288582787,17.766376113891603,13.799188915051912,24.07990493774414,18.264793395996094,14.299189567565918,24.579906463623047,15.975927352905273,10.931182861328125,17.397640228271484,0.2685348391532898,0.20167264342308044,0.32383057475090027,547.6333618164062,315.1106262207031,1396.3236083984375,23.401567507677903,17.75135561642274,37.36741372370367,0.8815747499465942,0.9451444149017334,0.5364629626274109,13.799188915051912
10,0.0009938441702975688,15.369393527123236,15.673779035869398,23.165155029296876,15.861685752868652,16.172128677368164,23.658061981201172,11.52056884765625,14.178016662597656,20.092287063598633,0.24128210544586182,0.22824940085411072,0.308247834444046,443.66790771484375,387.7226867675781,1224.4278564453125,21.063425830449418,19.690675122188626,34.99182556605632,0.9040572047233582,0.932503879070282,0.5935271978378296,13.799188915051912
11,0.000992554663077387,16.265785721809632,19.734121021471527,23.311656188964843,16.754026412963867,20.234121322631836,23.811655044555664,13.559410095214844,19.304561614990234,20.213876724243164,0.26456376910209656,0.27890893816947937,0.32541224360466003,488.8010559082031,591.2058715820312,1124.5960693359375,22.108845648477516,24.31472540626423,33.53499767908055,0.894297182559967,0.8970807790756226,0.6266682744026184,13.799188915051912
12,0.0009911436253643444,14.783601391700007,13.99733473125257,26.667626190185548,15.274656295776367,14.478306770324707,27.16559410095215,11.219512939453125,12.188613891601562,22.576650619506836,0.253513365983963,0.17306958138942719,0.32967299222946167,422.8114318847656,330.872314453125,1756.091796875,20.56237904243489,18.189895943988382,41.90574897165065,0.9085674285888672,0.9424005746841431,0.41703087091445923,13.799188915051912
13,0.000989611405310883,14.476230147577102,17.069611398797285,24.647988891601564,14.965730667114258,17.56471824645996,25.147987365722656,12.585712432861328,16.92169189453125,20.953224182128906,0.23031401634216309,0.2360728681087494,0.37559375166893005,367.5967712402344,423.5889587402344,961.0602416992188,19.172813336603326,20.58127689771056,31.00097162508328,0.920507550239563,0.9262601137161255,0.6809571981430054,13.799188915051912
14,0.0009879583809693738,13.514109506914693,16.494935085898952,19.19014778137207,14.0017671585083,16.994935989379883,19.6668701171875,11.026359558105469,16.75139617919922,11.64285659790039,0.22697626054286957,0.24122552573680878,0.2821320593357086,341.0228576660156,392.8855895996094,901.1812744140625,18.466804208254757,19.821341770919783,30.01968145090921,0.9262540936470032,0.9316051006317139,0.7008352279663086,13.799188915051912
15,0.0009861849601988384,14.001901343560988,13.204945614463405,14.264461135864257,14.50031852722168,13.704944610595703,14.738354682922363,11.862808227539062,11.743820190429688,10.170522689819336,0.2242668718099594,0.1731855273246765,0.20163807272911072,377.0068359375,273.0535583496094,721.5430908203125,19.416663872496223,16.52433231176405,26.86155414007746,0.9184725880622864,0.9524658918380737,0.7604696154594421,13.204945614463405
16,0.0009842915805643156,13.49658203125,18.92138059515702,19.82700386047363,13.992714881896973,19.416128158569336,20.327003479003906,10.26690673828125,19.742351531982422,14.604228973388672,0.20021569728851318,0.23138126730918884,0.23460444808006287,375.2547302246094,673.4876708984375,848.958984375,19.371492720609048,25.951641005887037,29.136900733863236,0.9188514947891235,0.8827568888664246,0.7181714177131653,13.204945614463405
17,0.000982278709228899,13.782736784412014,18.53492586236251,20.267148208618163,14.271435737609863,19.03492546081543,20.767147064208984,11.145217895507812,16.300148010253906,13.95998764038086,0.21918605268001556,0.2751300036907196,0.2934909164905548,361.5118408203125,481.7998046875,858.6414794921875,19.01346472425035,21.949938603274042,29.302584860250597,0.9218233823776245,0.9161266088485718,0.7149571180343628,13.204945614463405
18,0.0009801468428384716,14.009100415629725,15.799192629362407,20.48333740234375,14.506928443908691,16.2947998046875,20.982799530029297,10.309913635253906,10.652694702148438,16.055500030517578,0.24140922725200653,0.24968121945858002,0.2857794165611267,433.9419250488281,498.4405212402344,856.20947265625,20.83127276593603,22.3257815370534,29.261057271675096,0.9061604738235474,0.9132297039031982,0.7157644629478455,13.204945614463405
19,0.000977896507399165,11.138030759749874,14.038353568629214,19.278603744506835,11.626398086547852,14.538352966308594,19.77860450744629,9.385814666748047,12.565670013427734,13.45271110534668,0.17194992303848267,0.16178444027900696,0.24096477031707764,232.52432250976562,349.06982421875,897.3703002929688,15.248748227633822,18.683410401175422,29.9561396093183,0.9497168064117432,0.9392327070236206,0.7021002769470215,13.204945614463405
20,0.0009755282581475768,11.83671114521642,11.117300736276727,19.467488479614257,12.327920913696289,11.606279373168945,19.967487335205078,10.453826904296875,6.393829345703125,15.816722869873047,0.1908683478832245,0.18391874432563782,0.27530762553215027,241.95289611816406,299.8923034667969,681.1129760742188,15.554835136322213,17.317398865499314,26.098141237916135,0.9476779103279114,0.9477936625480652,0.7738912105560303,11.117300736276727
21,0.0009730426794137727,12.086961432426207,14.844694940667404,19.326007080078124,12.577606201171875,15.321815490722656,19.826005935668945,10.568145751953125,10.413799285888672,15.154596328735352,0.19098907709121704,0.19325576722621918,0.25600990653038025,261.72222900390625,403.389892578125,660.22412109375,16.17783140609106,20.084568518594693,25.694826737959335,0.9434028267860413,0.9297764301300049,0.7808256149291992,11.117300736276727
22,0.0009704403844771128,12.260369430049773,14.639711681165194,18.400775909423828,12.7447509765625,15.127204895019531,18.89499855041504,8.684341430664062,10.460994720458984,14.104816436767578,0.17857243120670319,0.21088659763336182,0.23212559521198273,278.0158386230469,481.61199951171875,769.8036499023438,16.673806962509996,21.94566015210567,27.745335642272266,0.939879298210144,0.9161592721939087,0.7444485425949097,11.117300736276727
23,0.0009677220154149337,11.516232472081338,11.29632588436729,16.13668327331543,12.012072563171387,11.783297538757324,16.634307861328125,9.613677978515625,8.280349731445312,12.292198181152344,0.17101404070854187,0.18481655418872833,0.2445862591266632,235.16854858398438,255.62823486328125,510.104248046875,15.335206180028502,15.988378118598561,22.585487553889003,0.9491450190544128,0.9554993510246277,0.830660879611969,11.117300736276727
24,0.0009648882429441257,10.789905744983304,14.287059583162007,15.516621780395507,11.279524803161621,14.787059783935547,15.997880935668945,9.154914855957031,12.936126708984375,10.053558349609375,0.16844569146633148,0.20578110218048096,0.252305269241333,203.9395294189453,274.8828430175781,448.93072509765625,14.280739806429683,16.57959115954245,21.187985394974582,0.9558982849121094,0.9521474242210388,0.8509686589241028,11.117300736276727
25,0.0009619397662556434,10.314590232603011,13.754327272114,16.378725051879883,10.811034202575684,14.234189987182617,16.864912033081055,9.0396728515625,11.393474578857422,13.58108901977539,0.16766522824764252,0.18605870008468628,0.25328680872917175,194.07012939453125,331.1642150878906,489.03656005859375,13.930905548259641,18.19791787782027,22.11417102354492,0.958032488822937,0.9423497319221497,0.837654709815979,11.117300736276727
26,0.0009588773128419905,10.711572265625,13.72372441542776,16.617435264587403,11.190299987792969,14.198153495788574,17.117435455322266,8.472671508789062,11.974189758300781,14.585140228271484,0.18397687375545502,0.17305968701839447,0.20533204078674316,222.42559814453125,343.291015625,491.278564453125,14.913939725791145,18.52811419505504,22.164804633768487,0.9519006609916687,0.9402386546134949,0.8369104266166687,11.117300736276727
27,0.0009557016383177226,11.052040634616729,11.276708301744963,15.286897277832031,11.54526138305664,11.768104553222656,15.786895751953125,9.431182861328125,8.606868743896484,10.627395629882812,0.17698253691196442,0.17365029454231262,0.20973844826221466,225.09942626953125,278.1024475097656,456.0895080566406,15.003313842932542,16.676403914206613,21.356252200623608,0.9513224363327026,0.9515869617462158,0.8485921621322632,11.117300736276727
28,0.0009524135262330098,11.389094186598255,10.628950721339175,18.332859802246094,11.875863075256348,11.128949165344238,18.83285903930664,8.88037109375,11.79290771484375,12.875686645507812,0.17832472920417786,0.1413310021162033,0.23423846065998077,260.00726318359375,212.70431518554688,641.2354736328125,16.12474071678654,14.584386006464134,25.3226277000001,0.9437736868858337,0.9629716873168945,0.787129282951355,10.628950721339175
29,0.0009490137878803078,10.191151505131876,13.93043377524928,17.54729461669922,10.680862426757812,14.404539108276367,18.046916961669922,9.214225769042969,9.037704467773438,17.526046752929688,0.16618001461029053,0.17390447854995728,0.2687990963459015,189.8743133544922,377.8164367675781,547.5518798828125,13.779488864050517,19.43750078501807,23.399826492579223,0.9589398503303528,0.9342283606529236,0.8182294368743896,10.628950721339175
