epoch,lr,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae,train_medae,valid_medae,test_medae,train_mape,valid_mape,test_mape,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,best_valid_loss
1,0.0009999383162408303,133.05982676723548,79.03263636997768,155.43563435872395,133.55982971191406,79.53086853027344,155.9356231689453,97.2125244140625,51.457489013671875,91.81488037109375,0.15738250315189362,0.08870204538106918,0.2043607532978058,35640.10546875,12880.6181640625,49036.203125,188.78587200516355,113.49281106776102,221.44119563667462,0.5855979919433594,0.6326199173927307,0.445284366607666,79.03263636997768
2,0.0009997532801828658,88.90997528611568,84.52582005092076,118.50609537760417,89.40996551513672,85.02581024169922,119.00609588623047,66.14437866210938,71.45748901367188,64.18487548828125,0.11801741272211075,0.09340500086545944,0.17130789160728455,15698.251953125,11405.2314453125,29538.513671875,125.29266520082092,106.79527819764552,171.86772143679278,0.8174700736999512,0.6747007966041565,0.6658494472503662,79.03263636997768
3,0.0009994449374809851,91.60820730108964,102.71702575683594,147.93401997884115,92.10812377929688,103.21702575683594,148.43402099609375,71.52557373046875,56.3419189453125,90.20904541015625,0.11881903558969498,0.11724170297384262,0.19824576377868652,16252.0625,19597.380859375,37188.48046875,127.48357737371508,139.99064561382306,192.84314991399097,0.8110306262969971,0.4410448670387268,0.5793101787567139,79.03263636997768
4,0.0009990133642141358,95.88439272161116,72.00669642857143,108.90784047444662,96.3843994140625,72.50669860839844,109.4078369140625,81.5826416015625,61.253936767578125,86.6190185546875,0.12107712030410767,0.07947149127721786,0.1548660397529602,15477.994140625,9558.2314453125,22670.83203125,124.41058693143843,97.76620809519258,150.56836331464189,0.8200310468673706,0.7273808121681213,0.7435392141342163,72.00669642857143
5,0.000998458666866564,83.7204450640762,73.21969713483539,104.97914428710938,84.22035217285156,73.71968841552734,105.47913360595703,67.69784545898438,74.98422241210938,77.8973388671875,0.11469536274671555,0.07791709899902344,0.15854667127132416,13256.3837890625,8394.0078125,22430.341796875,115.1363704007665,91.61881800427247,149.76762599732626,0.845862627029419,0.760586678981781,0.7462596893310547,72.00669642857143
6,0.00099778098230154,66.75967353686951,56.27405875069754,95.03494771321614,67.25464630126953,56.74365234375,95.53491973876953,54.414306640625,54.821197509765625,62.573486328125,0.0891619399189949,0.05917247757315636,0.15518274903297424,8396.064453125,5654.23828125,19820.42578125,91.63004121534051,75.19466923426155,140.78503393915847,0.9023755192756653,0.8387302160263062,0.7757840156555176,56.27405875069754
7,0.0009969804777275899,59.46453268486157,49.2483880179269,97.22281290690104,59.96318054199219,49.74838638305664,97.71356964111328,40.386260986328125,21.849884033203125,55.3651123046875,0.07893256843090057,0.05259663611650467,0.14681567251682281,8164.056640625,6281.97802734375,19866.0078125,90.35516941838469,79.25893026873217,140.94682618810543,0.9050731658935547,0.8208258748054504,0.7752683758735657,49.2483880179269
8,0.000996057350657239,56.39022024054276,64.57200186593192,106.96146952311197,56.88669204711914,65.0719985961914,107.46147155761719,38.3038330078125,40.1568603515625,57.0872802734375,0.07760477811098099,0.07399316877126694,0.1625504195690155,7161.71240234375,9086.908203125,24262.44140625,84.626901174176,95.32527578310487,155.7640568496147,0.9167278409004211,0.7408238649368286,0.7255343198776245,49.2483880179269
9,0.0009950118288582787,63.88586291932223,118.62884085518974,146.78163350423176,64.38288116455078,119.12883758544922,147.28164672851562,50.362548828125,79.8214111328125,83.8546142578125,0.08613599091768265,0.1273869276046753,0.1997518092393875,7633.66455078125,28534.595703125,41378.5703125,87.37084497005422,168.9218627150583,203.41723209330127,0.91124027967453,0.18613827228546143,0.5319103598594666,49.2483880179269
10,0.0009938441702975688,76.3156802528783,76.83062308175224,109.11437327067057,76.81544494628906,77.33061981201172,109.61082458496094,49.58758544921875,34.29107666015625,59.364013671875,0.09797954559326172,0.08519883453845978,0.17307303845882416,11728.0068359375,10426.556640625,25595.443359375,108.29592252683155,102.11051190070981,159.9857598643548,0.8636336922645569,0.7026144862174988,0.7104549407958984,49.2483880179269
