epoch,lr,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae,train_medae,valid_medae,test_medae,train_mape,valid_mape,test_mape,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,best_valid_loss
1,0.0009999383162408303,368.06095534104566,244.76300048828125,286.4238552517361,368.56097412109375,245.26300048828125,286.923828125,361.35076904296875,239.633544921875,293.3463134765625,4.696401596069336,1.6145917177200317,5.697713851928711,150018.625,62259.578125,92071.1796875,387.3223786460059,249.51869293702225,303.43233131540217,-4.322159290313721,-21.605274200439453,-2.8928327560424805,244.76300048828125
2,0.0009997532801828658,181.71089600783128,95.66026306152344,90.66892835828993,182.2108917236328,96.16026306152344,91.1689224243164,176.97503662109375,103.74613189697266,88.81722259521484,2.3105850219726562,0.568895697593689,1.0625381469726562,44739.0234375,12511.3740234375,13007.923828125,211.51601224848204,111.85425348835645,114.05228550154092,-0.5871907472610474,-3.5426430702209473,0.4500160217285156,95.66026306152344
3,0.0009994449374809851,117.6438946063702,33.67448425292969,82.46644761827257,118.14389038085938,34.17448425292969,82.9664535522461,99.42520141601562,27.565166473388672,65.39762115478516,1.374106526374817,0.28371328115463257,0.9675080180168152,20241.158203125,2075.49951171875,10741.380859375,142.27142440815373,45.55765041920786,103.64063324476072,0.2819114327430725,0.24642539024353027,0.5458470582962036,33.67448425292969
4,0.0009990133642141358,91.0073725773738,30.24142074584961,66.04054090711806,91.50736236572266,30.74142074584961,66.54054260253906,78.21588134765625,28.953834533691406,57.233917236328125,1.160731554031372,0.2459176778793335,0.65523362159729,13381.2958984375,1546.643310546875,7497.2578125,115.67755140232481,39.327386266403145,86.5867069041201,0.5252763628959656,0.43844306468963623,0.6830108165740967,30.24142074584961
5,0.000998458666866564,71.36003183218149,34.96531295776367,70.47647433810764,71.86003112792969,35.46531295776367,70.97647094726562,51.813655853271484,27.045230865478516,40.10236358642578,0.9378975033760071,0.22700448334217072,1.2186942100524902,9146.3916015625,2055.5244140625,8192.5537109375,95.63676908784873,45.33789159260166,90.51272678986916,0.6755166053771973,0.25367796421051025,0.6536132097244263,30.24142074584961
6,0.00099778098230154,57.24922115619366,35.98741912841797,73.24315388997395,57.74922180175781,36.4874153137207,73.74314880371094,49.00730895996094,36.71495056152344,64.42247009277344,0.7244847416877747,0.2237098664045334,1.5678554773330688,5606.53857421875,1819.80859375,9257.1162109375,74.87682267710584,42.6592146405674,96.21390861480215,0.8010987639427185,0.3392619490623474,0.60860276222229,30.24142074584961
7,0.0009969804777275899,55.22032071627103,24.57518768310547,94.02012125651042,55.72032165527344,25.07518768310547,94.5201187133789,48.05699920654297,22.535247802734375,76.5330810546875,0.7498519420623779,0.14691098034381866,2.4709062576293945,4961.58154296875,807.6334838867188,16692.994140625,70.43849475229258,28.41889307989878,129.20137050598572,0.8239796757698059,0.7067635655403137,0.29420870542526245,24.57518768310547
8,0.000996057350657239,45.35707608736478,20.636638641357422,65.36566162109375,45.85111618041992,21.121604919433594,65.86566162109375,36.34250259399414,10.8974609375,58.855865478515625,0.6073725819587708,0.18169455230236053,1.64061439037323,3400.734375,999.3792114257812,7884.6630859375,58.31581582212496,31.61295954866898,88.79562537612706,0.8793532848358154,0.6371443271636963,0.6666309833526611,20.636638641357422
9,0.0009950118288582787,36.79108346792368,41.05445861816406,80.90147230360243,37.284061431884766,41.55445861816406,81.40148162841797,31.934600830078125,39.56289291381836,36.93620300292969,0.46801090240478516,0.28381651639938354,2.3375096321105957,2329.454833984375,2315.906494140625,14315.6142578125,48.26442617481715,48.12386615953279,119.64787611074632,0.9173587560653687,0.15913820266723633,0.3947259783744812,20.636638641357422
10,0.0009938441702975688,30.21063408484826,37.41730880737305,77.41335720486111,30.708858489990234,37.91730880737305,77.91336059570312,23.7476806640625,31.419898986816406,44.91923522949219,0.3339306712150574,0.2550623118877411,2.2076025009155273,1650.85498046875,2217.937744140625,13172.62109375,40.63071474228271,47.09498640132116,114.77203968628422,0.9414331912994385,0.19470876455307007,0.4430525302886963,20.636638641357422
