epoch,lr,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae,train_medae,valid_medae,test_medae,train_mape,valid_mape,test_mape,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,best_valid_loss
1,0.0009999383162408303,121.83878128535466,64.21235860780229,69.21844204989347,122.33800506591797,64.7059555053711,69.71546936035156,84.04473876953125,49.28619384765625,68.4599838256836,0.49730002880096436,0.24379263818264008,0.3103227913379669,29315.478515625,7334.71923828125,7239.65966796875,171.21763494343975,85.6429754170256,85.08618964302462,-1.869295597076416,0.12720799446105957,-0.14591574668884277,64.21235860780229
2,0.0009997532801828658,47.03971968329262,43.88091371225756,51.47940722378817,47.53721618652344,44.38090896606445,51.97940444946289,40.595550537109375,34.445159912109375,38.007667541503906,0.19672466814517975,0.15819929540157318,0.22632087767124176,3544.659912109375,3998.624755859375,4494.76953125,59.53704655178467,63.23468000914826,67.04304237763975,0.6530611515045166,0.524185299873352,0.28855395317077637,43.88091371225756
3,0.0009994449374809851,39.8041436472956,39.060584179190705,49.1522463018244,40.30122756958008,39.560585021972656,49.652244567871094,33.62860107421875,36.17356872558594,40.23860168457031,0.16177088022232056,0.13986004889011383,0.21195191144943237,2707.0009765625,3227.765380859375,3619.074951171875,52.028847542132816,56.81342606162187,60.15874791891762,0.7350482940673828,0.6159133911132812,0.42716163396835327,39.060584179190705
4,0.0009990133642141358,31.842976638837918,38.49352264404297,43.17578679865057,32.33958053588867,38.99011993408203,43.67578887939453,24.356231689453125,31.6649169921875,36.646324157714844,0.1296522170305252,0.13889306783676147,0.18653811514377594,2113.589599609375,2399.64794921875,2977.723876953125,45.97379253019458,48.986201620647726,54.56852459937986,0.7931292653083801,0.7144548892974854,0.5286766290664673,38.49352264404297
5,0.000998458666866564,30.479466927498148,37.32664915572765,28.931747089732777,30.973308563232422,37.82665252685547,29.421104431152344,24.512771606445312,27.694381713867188,21.25788116455078,0.12481991946697235,0.12340087443590164,0.12809818983078003,1664.9434814453125,3315.10205078125,1893.848388671875,40.803718965865265,57.57692290129136,43.51836840544318,0.8370411992073059,0.6055207252502441,0.7002358436584473,37.32664915572765
6,0.00099778098230154,29.569558630072073,36.59588454490484,37.92854621193626,30.06850242614746,37.087379455566406,38.42243576049805,24.339187622070312,30.824203491210938,29.344932556152344,0.11726538836956024,0.1257280707359314,0.16206710040569305,1663.9580078125,2725.190673828125,2620.0458984375,40.791641396400074,52.20335883665078,51.186383916403976,0.8371376395225525,0.6757169961929321,0.5852910280227661,36.59588454490484
7,0.0009969804777275899,28.871972977256224,37.47638436250909,39.017515355890446,29.367069244384766,37.973960876464844,39.51751708984375,23.058746337890625,20.162643432617188,30.27764129638672,0.11535466462373734,0.13097651302814484,0.16089977324008942,1498.0811767578125,4133.11962890625,3084.43115234375,38.70505363331528,64.28934304304447,55.53765526508794,0.853373110294342,0.508181095123291,0.511786699295044,36.59588454490484
8,0.000996057350657239,27.470020052335446,35.48806478810865,38.90270579944957,27.96684455871582,35.98350524902344,39.39669418334961,21.533416748046875,29.025802612304688,31.85779571533203,0.10826920717954636,0.12073616683483124,0.16305318474769592,1486.56103515625,2667.34033203125,2473.306640625,38.55594681960553,51.64630027437832,49.73235004124579,0.8545006513595581,0.6826009154319763,0.6085174083709717,35.48806478810865
9,0.0009950118288582787,25.696695509149293,27.928870622501815,32.31693077087402,26.192276000976562,28.427734375,32.808956146240234,21.318954467773438,18.847396850585938,28.884429931640625,0.1012977585196495,0.1022455096244812,0.14132322371006012,1247.88232421875,1644.65673828125,1776.3614501953125,35.325377906241144,40.55436768439683,42.146903210026146,0.8778616786003113,0.8042947053909302,0.7188320159912109,27.928870622501815
10,0.0009938441702975688,22.50465549172173,26.73160286836846,32.70599087801847,23.002439498901367,27.225875854492188,33.205989837646484,17.35980224609375,17.723541259765625,27.305511474609375,0.08818656951189041,0.0967329740524292,0.14330561459064484,969.4674072265625,1618.39111328125,1750.721923828125,31.136271569129185,40.2292320742175,41.84162907712993,0.9051119089126587,0.8074201941490173,0.722890317440033,26.73160286836846
11,0.000992554663077387,22.254190890177526,27.18322261544161,30.76679905978116,22.748172760009766,27.67457389831543,31.263273239135742,18.37579345703125,20.622955322265625,25.32544708251953,0.08683401346206665,0.09593576937913895,0.1321467012166977,1017.1867065429688,1628.815185546875,1999.942138671875,31.8933646162171,40.358582551260085,44.72071263600207,0.9004413485527039,0.8061797618865967,0.6834429502487183,26.73160286836846
12,0.0009911436253643444,22.144958452120296,25.136842284091685,28.283861680464312,22.6397647857666,25.631694793701172,28.77667999267578,18.584976196289062,15.267868041992188,15.485061645507812,0.08569495379924774,0.08718060702085495,0.11784712970256805,881.3865966796875,1735.1983642578125,1856.30078125,29.688155831571745,41.65571226443995,43.08480917040251,0.9137330055236816,0.7935207486152649,0.7061789631843567,25.136842284091685
13,0.000989611405310883,19.050795695280136,30.301191862239396,29.08467778292569,19.54557228088379,30.80098533630371,29.57133674621582,13.07464599609375,23.92767333984375,18.60546875,0.07376614958047867,0.11408379673957825,0.1257968693971634,804.9058837890625,1822.3671875,1984.05810546875,28.370863289457063,42.68919286540798,44.542767151006124,0.9212186336517334,0.7831481695175171,0.685957133769989,25.136842284091685
14,0.0009879583809693738,18.899967273305403,29.735695073770923,29.218095432628285,19.39441680908203,30.2344970703125,29.711353302001953,14.29132080078125,15.123153686523438,17.780563354492188,0.07183082401752472,0.10460011661052704,0.12385428696870804,735.4282836914062,2091.072265625,1868.5745849609375,27.118781014112827,45.72824363153477,43.22701221413455,0.9280188679695129,0.7511736750602722,0.7042362689971924,25.136842284091685
15,0.0009861849601988384,18.081178077016165,30.463591841764227,34.56283291903409,18.579120635986328,30.96358871459961,35.06086349487305,13.888351440429688,21.10003662109375,21.311180114746094,0.06907681375741959,0.10865778475999832,0.14065997302532196,650.4476928710938,2006.059814453125,2481.95361328125,25.503876036224252,44.78905909318843,49.819209279968,0.9363364577293396,0.7612897157669067,0.6071486473083496,25.136842284091685
16,0.0009842915805643156,20.605985701942995,35.00339636691781,30.339045437899504,21.099727630615234,35.49362564086914,30.839048385620117,16.1529541015625,25.656600952148438,20.975318908691406,0.07965528964996338,0.12133695930242538,0.1209789291024208,860.840576171875,2545.36865234375,2107.175537109375,29.340084801715808,50.45164667623595,45.903981713021096,0.9157439470291138,0.697114884853363,0.6664696931838989,25.136842284091685
17,0.000982278709228899,18.215753187020162,22.65841464109199,27.529434204101562,18.708681106567383,23.146398544311523,28.026805877685547,15.012969970703125,11.882232666015625,15.74786376953125,0.06866351515054703,0.08195650577545166,0.11741616576910019,634.354736328125,1534.2247314453125,1766.697265625,25.18639982864016,39.16918088810784,42.03209803977194,0.9379116296768188,0.8174355626106262,0.7203617095947266,22.65841464109199
18,0.0009801468428384716,19.597233720059354,26.35300853640534,28.259441375732422,20.089244842529297,26.852079391479492,28.75140953063965,14.31683349609375,19.890289306640625,19.478782653808594,0.07628779858350754,0.09429319202899933,0.11951988190412521,791.6508178710938,1694.7593994140625,1919.79443359375,28.136290051659152,41.16745558586373,43.81545884267047,0.9225159883499146,0.7983328104019165,0.6961289644241333,22.65841464109199
19,0.000977896507399165,17.264584659499462,23.51273913716161,30.148299130526457,17.75495719909668,23.99522590637207,30.648298263549805,13.133071899414062,17.204513549804688,20.054916381835938,0.06631060689687729,0.08040230721235275,0.12661094963550568,641.391845703125,1461.11328125,2081.5615234375,25.32571510743823,38.22451152402081,45.62413312532634,0.9372228384017944,0.8261353969573975,0.670524001121521,22.65841464109199
20,0.0009755282581475768,18.548671321154327,25.432913868926292,28.44715153087269,19.04181480407715,25.924440383911133,28.9471492767334,14.874267578125,13.2833251953125,17.407669067382812,0.07350081950426102,0.08796675503253937,0.11309904605150223,651.3751831054688,1884.2298583984375,1968.603515625,25.522052877961613,43.40771657664611,44.368947650637374,0.9362456798553467,0.775786817073822,0.6884033679962158,22.65841464109199
21,0.0009730426794137727,18.891720296326564,22.465026999628822,26.924053192138672,19.38793182373047,22.952468872070312,27.424055099487305,15.311859130859375,13.160919189453125,16.188392639160156,0.07339300215244293,0.0795942172408104,0.11363808810710907,693.568359375,1199.3314208984375,1634.03857421875,26.335686043370885,34.6313646987588,40.42324299482601,0.9321159720420837,0.8572860360145569,0.7413593530654907,22.465026999628822
22,0.0009704403844771128,15.710246984828103,23.162200572878817,26.459461558948863,16.201101303100586,23.6433048248291,26.949989318847656,12.062026977539062,13.625,16.38269805908203,0.06268870085477829,0.08159029483795166,0.10884734988212585,498.0141906738281,1556.6357421875,1642.8243408203125,22.316231551806144,39.45422337579971,40.53176952490864,0.9512560963630676,0.8147687911987305,0.7399686574935913,22.465026999628822
23,0.0009677220154149337,15.539196426655442,25.912973492644554,22.88628456809304,16.032363891601562,26.4055233001709,23.375024795532227,10.798828125,15.80535888671875,14.986671447753906,0.06164916232228279,0.09038868546485901,0.09425737708806992,503.60064697265625,1669.075927734375,1187.8671875,22.44104825922034,40.85432569183311,34.465449184654474,0.950709342956543,0.8013889789581299,0.8119807243347168,22.465026999628822
