run_idx,seed,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
1,43,39,135.501752726237,136.00172424316406,75.64715576171875,0.19047774374485016,44243.73828125,210.34195558958274,0.3644397258758545,132.76927185058594,72.6373291015625,0.26686689257621765,32000.70703125,178.88741440148885,0.5589700937271118,Train/Results/DeepGCNRT/MiniDatasets/MTBLS87_147/20260422_151442_179_a8266c1a
