run_idx,seed,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
3,45,36,37.91334999932183,38.39987564086914,24.381458282470703,0.12930803000926971,3047.6943359375,55.205926637794065,0.9277368783950806,53.666160583496094,45.08941650390625,0.27684882283210754,4532.50341796875,67.32386960037836,0.8958542346954346,Train/Results/DeepGCNRT/MiniDatasets/Eawag_XBridgeC18_364/20260422_105906_879_15a12a56
