run_idx,seed,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
0,42,9,70.32578938802084,70.82197570800781,45.53192138671875,0.10187987983226776,9810.9306640625,99.05014217083436,0.7185218930244446,145.59706115722656,65.21359252929688,0.19800740480422974,63341.40234375,251.67717882984545,0.36463814973831177,Train/Results/DeepGCNRT/MiniDatasets/MTBLS87_147/20260415_073319_781_ef496392
