run_idx,seed,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
1,43,49,43.01109907362196,43.51100158691406,21.47314453125,0.13950759172439575,3708.4482421875,60.8970298305878,0.9321190118789673,59.21525955200195,41.711891174316406,0.1866803914308548,8065.41552734375,89.80765851164226,0.8516676425933838,Train/Results/DeepGCNRT/MiniDatasets/Eawag_XBridgeC18_364/20260422_105540_929_13f15df5
