run_idx,seed,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
0,42,46,16.235332489013672,16.68145179748535,12.719804763793945,0.18421655893325806,544.1570434570312,23.327173927782834,0.981361448764801,31.61810302734375,28.333953857421875,0.19756612181663513,1310.39208984375,36.19933825146186,0.9735036492347717,Train/Results/DeepGCNRT/MiniDatasets/IPB_Halle_82/20260415_073015_212_dd088e03
