run_idx,seed,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
0,42,176,26.642174750849296,27.134859085083008,12.794403076171875,0.034031663089990616,3690.9189453125,60.75293363544266,0.8800383806228638,26.653451919555664,12.5269775390625,0.033230338245630264,3140.5048828125,56.0402077334881,0.8999321460723877,Train/Results/DeepGCNRT/SMRT/20260324_103037_097_e9b75031
