run_idx,seed,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
3,45,22,80.76373588748095,81.26373291015625,57.8721923828125,0.11338760703802109,11818.6240234375,108.713495130262,0.9895647764205933,106.88716125488281,58.71214294433594,0.2530187964439392,30339.607421875,174.18268404716642,0.965415894985199,Train/Results/DeepGCNRT/MiniDatasets/FEM_long_412/20260422_113416_881_c7eb1bf5
