epoch,lr,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae,train_medae,valid_medae,test_medae,train_mape,valid_mape,test_mape,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,best_valid_loss
1,0.0009999383162408303,173.56886092476222,153.62726593017578,153.10151163736978,174.06886291503906,154.1272735595703,153.6015167236328,96.44403076171875,82.76513671875,73.87161254882812,0.9356657862663269,0.5459797978401184,0.902947187423706,79914.0703125,46761.33984375,49266.66796875,282.69076800012414,216.24370474941,221.96096046095585,-0.7113680839538574,-0.1362462043762207,0.38855260610580444,153.62726593017578
2,0.0009997532801828658,122.93245730192766,167.0156733194987,144.0324249267578,123.43244934082031,167.5156707763672,144.5324249267578,80.49366760253906,68.70513916015625,65.99423217773438,0.7046119570732117,0.6484774947166443,0.8134179711341858,33330.19921875,68011.875,43644.33984375,182.56560250701665,260.7908644872362,208.91227786741018,0.286230206489563,-0.6526094675064087,0.4583311676979065,153.62726593017578
3,0.0009994449374809851,100.89260034975798,143.07122039794922,144.29129028320312,101.3926010131836,143.5712127685547,144.7913055419922,59.70849609375,72.54728698730469,80.78933715820312,0.6131077408790588,0.4959019422531128,0.7881312370300293,24321.439453125,40349.30078125,39057.37109375,155.95332459785845,200.8713538094718,197.62937811405976,0.4791538119316101,0.019558846950531006,0.5152599215507507,143.07122039794922
4,0.0009990133642141358,90.96082902991253,132.63028971354166,142.3900146484375,91.46083068847656,133.1302947998047,142.8900146484375,46.812591552734375,68.10385131835938,84.13909912109375,0.5529935359954834,0.4742101728916168,0.7720934748649597,21348.166015625,36043.88671875,38496.85546875,146.11011606191065,189.852276043112,196.20615553226153,0.542826771736145,0.12417542934417725,0.5222164392471313,132.63028971354166
5,0.000998458666866564,83.8258758213209,131.37008666992188,144.80555216471353,84.3232192993164,131.87010192871094,145.3055419921875,47.25628662109375,62.97979736328125,90.44061279296875,0.503416895866394,0.4831831455230713,0.7653505206108093,17743.140625,37733.45703125,38812.2265625,133.20338068157278,194.2510155217985,197.00818907471842,0.6200287342071533,0.08312088251113892,0.5183024406433105,131.37008666992188
6,0.00099778098230154,84.10234600564708,131.5863520304362,152.62420145670572,84.59871673583984,132.0863494873047,153.12420654296875,46.72956848144531,76.33709716796875,67.81564331054688,0.47155657410621643,0.48312249779701233,0.8031647801399231,17309.314453125,36624.734375,45520.42578125,131.56486785280103,191.37589810370585,213.3551634745454,0.6293191909790039,0.11006152629852295,0.43504709005355835,131.37008666992188
7,0.0009969804777275899,79.72135726265286,123.89174397786458,156.77457173665366,80.21673583984375,124.3917465209961,157.2745819091797,45.787994384765625,56.00970458984375,125.69692993164062,0.41896215081214905,0.44854411482810974,0.7709322571754456,13733.6279296875,32237.958984375,41335.36328125,117.19056245998438,179.54932187110873,203.31100137781527,0.7058929204940796,0.21665507555007935,0.486987829208374,123.89174397786458
8,0.000996057350657239,61.74252286164657,118.4386723836263,146.1498819986979,62.229270935058594,118.93865966796875,146.64988708496094,39.613494873046875,59.118896484375,56.88909912109375,0.3028244376182556,0.4454907178878784,0.7478198409080505,8842.5869140625,31576.0390625,42870.8046875,94.03503024970269,177.69648016350803,207.05266162863012,0.8106350898742676,0.23273897171020508,0.46793150901794434,118.4386723836263
9,0.0009950118288582787,61.10547405740489,109.08311716715495,147.56271362304688,61.60004806518555,109.5831069946289,148.06272888183594,45.618438720703125,47.674102783203125,101.34152221679688,0.2584232985973358,0.4171963036060333,0.7467668652534485,7342.0400390625,28865.943359375,39575.7734375,85.68570498666917,169.89980388268552,198.9366065798349,0.8427694439888,0.29859113693237305,0.5088260173797607,109.08311716715495
10,0.0009938441702975688,48.55518540092137,106.3612569173177,146.84235127766928,49.053131103515625,106.86126708984375,147.34234619140625,30.541778564453125,58.048431396484375,104.50048828125,0.22374539077281952,0.4140981435775757,0.7403130531311035,5580.41650390625,28223.7421875,39326.37890625,74.70218540247835,167.99923269914063,198.30879684534924,0.8804947733879089,0.3141958713531494,0.5119212865829468,106.3612569173177
11,0.000992554663077387,47.861148834228516,106.50607808430989,138.20897928873697,48.3610954284668,107.00607299804688,138.708984375,29.258148193359375,43.369781494140625,61.939666748046875,0.17713291943073273,0.41658851504325867,0.7322307229042053,4818.72021484375,27589.482421875,39023.18359375,69.4170023470025,166.10082005178361,197.54286520588386,0.8968065977096558,0.32960766553878784,0.5156842470169067,106.3612569173177
12,0.0009911436253643444,51.29511625870414,105.64378356933594,149.93685913085938,51.79512405395508,106.1437759399414,150.40928649902344,34.283172607421875,52.021697998046875,86.12216186523438,0.21792744100093842,0.4042520225048065,0.7459381222724915,5100.63671875,26307.1875,42600.51171875,71.41874206922158,162.1949059002779,206.39891404450267,0.8907693028450012,0.3607659339904785,0.4712860584259033,105.64378356933594
