epoch,lr,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae,train_medae,valid_medae,test_medae,train_mape,valid_mape,test_mape,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,best_valid_loss
1,0.0009999383162408303,176.79937213400135,111.84309387207031,108.4729715983073,177.2993621826172,112.34308624267578,108.97296905517578,112.04052734375,64.38873291015625,70.829345703125,0.9951650500297546,0.21443480253219604,0.6236312985420227,64027.13671875,23624.28125,28571.794921875,253.03584077902877,153.7019233776858,169.03193462146436,-0.14454257488250732,-0.5077065229415894,0.1319674253463745,111.84309387207031
2,0.0009997532801828658,167.6326555998429,102.29983520507812,114.8622334798177,168.1326446533203,102.79983520507812,115.36222076416016,86.03744506835938,91.29183959960938,70.895263671875,0.8359972238540649,0.19636006653308868,0.5710207223892212,99874.1875,15856.6298828125,28722.205078125,316.02877637962024,125.92311099560914,169.47626700551615,-0.7853407859802246,-0.011973381042480469,0.12739777565002441,102.29983520507812
3,0.0009994449374809851,128.05230580205503,95.4006118774414,95.7052510579427,128.55230712890625,95.90062713623047,96.20523834228516,55.250335693359375,96.78160095214844,64.99652099609375,0.7226710319519043,0.1807984709739685,0.5057348608970642,46783.42578125,14524.2705078125,19473.3359375,216.29476595898015,120.51668145038056,139.54689511952603,0.1637042760848999,0.07305800914764404,0.40838539600372314,95.4006118774414
4,0.0009990133642141358,130.39996337890625,106.70600891113281,88.28626251220703,130.89996337890625,107.20601654052734,88.78626251220703,65.25704956054688,93.93765258789062,54.8013916015625,0.6396726369857788,0.19451864063739777,0.4510454833507538,59571.6640625,18048.564453125,16650.123046875,244.07307115390668,134.34494576695099,129.03535580171427,-0.06489694118499756,-0.15186309814453125,0.49415677785873413,95.4006118774414
5,0.000998458666866564,100.69069107719089,121.28599802652995,88.62132517496745,101.18608093261719,121.78600311279297,89.12133026123047,65.31338500976562,113.06388854980469,53.470123291015625,0.5314584374427795,0.22133946418762207,0.4426814317703247,19555.734375,21652.908203125,15991.87890625,139.841819120748,147.1492718402813,126.45900089060486,0.6504236459732056,-0.3818930387496948,0.5141546726226807,95.4006118774414
6,0.00099778098230154,92.0934949128524,130.51891581217447,102.15812174479167,92.59058380126953,131.0189208984375,102.65811920166016,59.467041015625,101.16207885742188,74.98077392578125,0.5007433891296387,0.24544154107570648,0.4734293520450592,17614.109375,23961.296875,18482.830078125,132.71815766879828,154.79436964889905,135.9515725474516,0.6851319670677185,-0.5292149782180786,0.4384777545928955,95.4006118774414
7,0.0009969804777275899,85.26074052893597,113.58812713623047,88.01349385579427,85.76074981689453,114.08812713623047,88.51348876953125,48.918426513671875,94.576416015625,68.96458435058594,0.42021727561950684,0.20104332268238068,0.3816692531108856,14976.3447265625,22245.654296875,13276.2890625,122.37787678564496,149.14977136045164,115.22278013700242,0.7322843670845032,-0.41972219944000244,0.596656322479248,95.4006118774414
8,0.000996057350657239,74.09552599036175,120.64553324381511,87.47513071695964,74.59478759765625,121.1372299194336,87.97513580322266,48.009521484375,96.9468994140625,75.39981079101562,0.3524170219898224,0.21331846714019775,0.36566171050071716,11017.267578125,26079.109375,11837.7138671875,104.96317248504353,161.49027641006748,108.80125857354547,0.8030564785003662,-0.6643742322921753,0.6403613686561584,95.4006118774414
9,0.0009950118288582787,63.433348614236586,145.02521769205728,100.4890874226888,63.933349609375,145.5252227783203,100.98909759521484,45.6702880859375,117.92864990234375,81.98446655273438,0.2924802899360657,0.24940890073776245,0.3608699142932892,7878.92724609375,35931.25390625,13959.21484375,88.76332151341425,189.55541117638927,118.14912121446355,0.8591570854187012,-1.293139934539795,0.5759085416793823,95.4006118774414
10,0.0009938441702975688,65.30986835645592,124.97669219970703,79.3951899210612,65.80516815185547,125.47669219970703,79.89518737792969,46.660728454589844,85.40379333496094,74.44316101074219,0.27789491415023804,0.21242636442184448,0.2907802164554596,8418.9111328125,33221.17578125,9288.5458984375,91.75462458542621,182.26677091902957,96.3771025629921,0.8495043516159058,-1.1201825141906738,0.7178069949150085,95.4006118774414
11,0.000992554663077387,59.364750406016476,128.2679646809896,70.5623296101888,59.864749908447266,128.76795959472656,71.06232452392578,50.67521667480469,81.80058288574219,55.19775390625,0.243693545460701,0.20753253996372223,0.24598117172718048,6437.1435546875,33009.4765625,7898.24609375,80.23181136361998,181.6851027533628,88.87207713196536,0.8849302530288696,-1.1066715717315674,0.7600453495979309,95.4006118774414
12,0.0009911436253643444,54.204126772673234,129.10619608561197,71.59833272298177,54.7022705078125,129.606201171875,72.09833526611328,42.908233642578125,85.17311096191406,59.842315673828125,0.20026811957359314,0.21252386271953583,0.26933035254478455,5244.61767578125,32980.25390625,7401.51611328125,72.41973264091251,181.6046637789074,86.0320644485604,0.9062477350234985,-1.104806661605835,0.7751363515853882,95.4006118774414
13,0.000989611405310883,50.45360216887101,141.5080108642578,68.80147806803386,50.951438903808594,142.0080108642578,69.30147552490234,38.9697265625,101.375732421875,82.09812927246094,0.20567180216312408,0.2357248067855835,0.23585587739944458,4707.7861328125,45559.97265625,6884.271484375,68.61330871494611,213.44782185876247,82.97151007650156,0.9158440828323364,-1.907646894454956,0.7908506393432617,95.4006118774414
14,0.0009879583809693738,56.58236495308254,129.38377888997397,68.87828063964844,57.0781364440918,129.88377380371094,69.37828063964844,45.16461181640625,113.53817749023438,44.752593994140625,0.2166658490896225,0.22809074819087982,0.3185330331325531,5502.923828125,31468.623046875,8868.6279296875,74.181694697041,177.39397691825673,94.17339289675986,0.9016302824020386,-1.0083339214324951,0.7305644154548645,95.4006118774414
15,0.0009861849601988384,49.01812769019085,118.24382019042969,64.70291137695312,49.51454162597656,118.74382781982422,65.20291137695312,41.96736145019531,77.36019897460938,45.961761474609375,0.20495732128620148,0.1988265961408615,0.24899882078170776,4567.75,33118.03515625,6706.47265625,67.5851315009448,181.9836123288303,81.89305621510287,0.9183473587036133,-1.1136000156402588,0.7962523102760315,95.4006118774414
16,0.0009842915805643156,42.99918481577998,127.25569915771484,71.25211842854817,43.49610137939453,127.75568389892578,71.75212097167969,27.2215576171875,86.81535339355469,58.51043701171875,0.15959997475147247,0.20893163979053497,0.22264836728572845,3734.549560546875,36794.22265625,6908.638671875,61.11096105075484,191.8182020983671,83.11822105817112,0.9332415461540222,-1.348215103149414,0.7901103496551514,95.4006118774414
17,0.000982278709228899,42.43347997250764,125.00557963053386,75.27077229817708,42.92678451538086,125.50494384765625,75.7707748413086,32.910675048828125,72.37066650390625,72.9993896484375,0.1740926206111908,0.2093820571899414,0.24907781183719635,3460.096923828125,35361.65625,7929.77880859375,58.82258855089705,188.04695224863391,89.04930549192257,0.9381476640701294,-1.2567882537841797,0.7590873837471008,95.4006118774414
