run_idx,seed,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
2,44,20,234.98565673828125,235.48562622070312,126.70770263671875,1.059435486793518,103730.4375,322.0720998472236,-0.54179847240448,47.23091125488281,31.267223358154297,0.1994030773639679,3951.41748046875,62.860301307492556,0.9366037845611572,Train/Results/DeepGCNRT/MiniDatasets/FEM_lipids_72/20260422_112156_243_7e6b41a4
